data,ano,mes,dia_juliano,hora,nucleo_sub_regional,local_recolha,especie,grupo,hcv,hcv_pct,t_ar_c,hr_pct,qa_flags
2022-03-22,2022,3,81,14:30,AML e Alentejo Litoral,Arrábida - Setúbal,Esteva,Matos mediterrânicos,1.27,127.0,18.5,67.4,
2022-03-22,2022,3,81,14:30,AML e Alentejo Litoral,Arrábida - Setúbal,Carrasco,Matos mediterrânicos,0.735,73.5,18.5,67.4,
2022-03-28,2022,3,87,14:30,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Esteva,Matos mediterrânicos,1.6795,167.95,19.2,48.3,
2022-03-28,2022,3,87,14:30,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Giesta,Giestais,2.0261,202.61,19.2,48.3,
2022-03-28,2022,3,87,14:23,AML e Alentejo Litoral,Arrábida - Setúbal,Esteva,Matos mediterrânicos,2.28,228.0,23.3,49.4,
2022-03-28,2022,3,87,14:23,AML e Alentejo Litoral,Arrábida - Setúbal,Carrasco,Matos mediterrânicos,1.52,152.0,23.3,49.4,
2022-04-04,2022,4,94,14:35,AML e Alentejo Litoral,Arrábida - Setúbal,Esteva,Matos mediterrânicos,1.16,116.0,17.5,38.5,
2022-04-04,2022,4,94,14:35,AML e Alentejo Litoral,Arrábida - Setúbal,Carrasco,Matos mediterrânicos,0.69,69.0,17.5,38.5,
2022-04-05,2022,4,95,14:45,Douro,Lamares - Vila Real,Carqueja,Matos atlânticos,1.09,109.0,15.4,58.0,
2022-04-05,2022,4,95,14:45,Douro,Lamares - Vila Real,Urze,Matos atlânticos,0.8,80.0,15.4,58.0,
2022-04-07,2022,4,97,15:15,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Carqueja,Matos atlânticos,1.04,104.0,10.8,68.0,
2022-04-07,2022,4,97,15:15,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Herbáceas,Herbáceas,0.177,17.7,10.8,68.0,
2022-04-07,2022,4,97,15:15,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Urze,Matos atlânticos,0.927,92.7,10.8,68.0,
2022-04-19,2022,4,109,14:19,AML e Alentejo Litoral,Arrábida - Setúbal,Esteva,Matos mediterrânicos,1.06,106.0,19.5,45.4,
2022-04-19,2022,4,109,14:19,AML e Alentejo Litoral,Arrábida - Setúbal,Carrasco,Matos mediterrânicos,0.736,73.6,19.5,45.4,
2022-04-19,2022,4,109,15:00,Douro,Lamares - Vila Real,Carqueja,Matos atlânticos,1.96,196.0,13.2,64.0,
2022-04-19,2022,4,109,15:00,Douro,Lamares - Vila Real,Urze,Matos atlânticos,0.99,99.0,13.2,64.0,
2022-05-02,2022,5,122,15:15,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Carqueja,Matos atlânticos,1.178,117.8,17.6,54.1,
2022-05-02,2022,5,122,15:15,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Urze,Matos atlânticos,1.974,197.4,17.6,54.1,
2022-05-02,2022,5,122,15:15,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Herbáceas,Herbáceas,0.878,87.8,17.6,54.1,
2022-05-02,2022,5,122,14:30,Douro,Lamares - Vila Real,Carqueja,Matos atlânticos,1.47,147.0,16.8,64.0,
2022-05-02,2022,5,122,14:30,Douro,Lamares - Vila Real,Urze,Matos atlânticos,1.04,104.0,53.1,64.0,temperatura_fora_intervalo
2022-05-05,2022,5,125,14:30,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Esteva,Matos mediterrânicos,1.336,133.6,25.1,34.0,
2022-05-05,2022,5,125,14:30,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Giesta,Giestais,1.6384,163.84,25.1,34.0,
2022-05-09,2022,5,129,15:00,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Carqueja,Matos atlânticos,1.73,173.0,31.6,29.7,
2022-05-09,2022,5,129,15:00,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Herbáceas,Herbáceas,1.528,152.8,31.6,29.7,
2022-05-09,2022,5,129,15:00,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Urze,Matos atlânticos,1.16,116.0,31.6,29.7,
2022-05-10,2022,5,130,15:00,Alto Tâmega e Terra de Trás-os-Montes,França - Bragança,Esteva,Matos mediterrânicos,0.56,56.0,31.0,28.6,
2022-05-10,2022,5,130,15:00,Alto Tâmega e Terra de Trás-os-Montes,França - Bragança,Tojo,Matos atlânticos,0.6,60.0,31.0,28.6,
2022-05-10,2022,5,130,15:00,Alto Tâmega e Terra de Trás-os-Montes,França - Bragança,Herbáceas,Herbáceas,0.73,73.0,31.0,28.6,
2022-05-10,2022,5,130,14:50,AML e Alentejo Litoral,Arrábida - Setúbal,Esteva,Matos mediterrânicos,0.878,87.8,27.3,32.8,
2022-05-10,2022,5,130,14:50,AML e Alentejo Litoral,Arrábida - Setúbal,Carrasco,Matos mediterrânicos,1.13,113.0,27.3,32.8,
2022-05-16,2022,5,136,15:15,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Carqueja,Matos atlânticos,1.661,166.1,16.2,86.2,
2022-05-16,2022,5,136,15:15,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Herbáceas,Herbáceas,1.959,195.9,16.2,86.2,
2022-05-16,2022,5,136,15:15,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Urze,Matos atlânticos,0.965,96.5,16.2,86.2,
2022-05-18,2022,5,138,14:30,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Esteva,Matos mediterrânicos,1.1788,117.88,29.3,40.3,
2022-05-18,2022,5,138,14:30,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Giesta,Giestais,1.415,141.5,29.3,40.3,
2022-05-18,2022,5,138,15:30,AML e Alentejo Litoral,Arrábida - Setúbal,Esteva,Matos mediterrânicos,0.838,83.8,27.0,46.4,
2022-05-18,2022,5,138,15:30,AML e Alentejo Litoral,Arrábida - Setúbal,Carrasco,Matos mediterrânicos,1.06,106.0,27.0,46.4,
2022-05-18,2022,5,138,15:30,AML e Alentejo Litoral,Arrábida - Setúbal,Tojo,Matos atlânticos,0.69,69.0,27.0,46.4,
2022-05-18,2022,5,138,14:45,Douro,Lamares - Vila Real,Carqueja,Matos atlânticos,1.31,131.0,21.2,60.7,
2022-05-18,2022,5,138,14:45,Douro,Lamares - Vila Real,Urze,Matos atlânticos,0.91,91.0,21.2,60.7,
2022-05-18,2022,5,138,14:45,Douro,Lamares - Vila Real,Herbáceas,Herbáceas,0.45,45.0,21.2,60.7,
2022-05-18,2022,5,138,12:00,Médio Tejo e Lezíria do tejo,Chamusca,Esteva,Matos mediterrânicos,1.45,145.0,27.4,50.7,
2022-05-18,2022,5,138,12:00,Médio Tejo e Lezíria do tejo,Chamusca,Tojo,Matos atlânticos,0.99,99.0,27.4,50.7,
2022-05-18,2022,5,138,13:10,Médio Tejo e Lezíria do tejo,Santarém,P. bravo,Pinhais,1.35,135.0,24.2,62.7,
2022-05-18,2022,5,138,13:10,Médio Tejo e Lezíria do tejo,Santarém,Tojo,Matos atlânticos,1.9084,190.84,24.2,62.7,
2022-05-23,2022,5,143,15:15,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Carqueja,Matos atlânticos,1.301,130.1,22.6,40.0,
2022-05-23,2022,5,143,15:15,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Herbáceas,Herbáceas,1.463,146.3,22.6,40.0,
2022-05-23,2022,5,143,15:15,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Urze,Matos atlânticos,0.92,92.0,22.6,40.0,
2022-05-24,2022,5,144,15:00,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Esteva,Matos mediterrânicos,1.2368,123.68,21.9,36.0,
2022-05-24,2022,5,144,15:00,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Giesta,Giestais,1.5964,159.64,21.9,36.0,
2022-05-24,2022,5,144,12:00,Alto Tâmega e Terra de Trás-os-Montes,França - Bragança,Esteva,Matos mediterrânicos,0.59,59.0,18.0,58.3,
2022-05-24,2022,5,144,12:00,Alto Tâmega e Terra de Trás-os-Montes,França - Bragança,Tojo,Matos atlânticos,0.58,58.0,18.0,58.3,
2022-05-24,2022,5,144,12:00,Alto Tâmega e Terra de Trás-os-Montes,França - Bragança,Herbáceas,Herbáceas,0.56,56.0,18.0,58.3,
2022-05-24,2022,5,144,13:50,Médio Tejo e Lezíria do tejo,Chamusca,Esteva,Matos mediterrânicos,0.98,98.0,20.5,42.8,
2022-05-24,2022,5,144,13:50,Médio Tejo e Lezíria do tejo,Chamusca,Tojo,Matos atlânticos,0.81,81.0,20.5,42.8,
2022-05-24,2022,5,144,15:30,Médio Tejo e Lezíria do tejo,Santarém,Tojo,Matos atlânticos,1.52,152.0,21.1,45.5,
2022-05-24,2022,5,144,15:30,Médio Tejo e Lezíria do tejo,Santarém,P. bravo,Pinhais,1.2831,128.31,21.1,45.5,
2022-05-25,2022,5,145,14h30,Alto Tâmega e Terra de Trás-os-Montes,Anelhe - Chaves,Carqueja,Matos atlânticos,1.43,143.0,22.4,35.3,
2022-05-25,2022,5,145,14h30,Alto Tâmega e Terra de Trás-os-Montes,Anelhe - Chaves,Urze,Matos atlânticos,1.55,155.0,22.4,35.0,
2022-05-31,2022,5,151,13:06,AML e Alentejo Litoral,Arrábida - Setúbal,Esteva,Matos mediterrânicos,0.8,80.0,24.0,62.9,
2022-05-31,2022,5,151,13:06,AML e Alentejo Litoral,Arrábida - Setúbal,Carrasco,Matos mediterrânicos,0.9,90.0,24.0,62.9,
2022-05-31,2022,5,151,13:06,AML e Alentejo Litoral,Arrábida - Setúbal,Tojo,Matos atlânticos,0.65,65.0,24.0,62.9,
2022-05-31,2022,5,151,14:30,Douro,Lamares - Vila Real,Carqueja,Matos atlânticos,1.22,122.0,22.8,53.6,
2022-05-31,2022,5,151,14:30,Douro,Lamares - Vila Real,Urze,Matos atlânticos,0.96,96.0,22.8,53.6,
2022-05-31,2022,5,151,14:30,Douro,Lamares - Vila Real,Herbáceas,Herbáceas,0.71,71.0,22.8,53.6,
2022-06-01,2022,6,152,11:28,Alto Tâmega e Terra de Trás-os-Montes,França - Bragança,Esteva,Matos mediterrânicos,0.53,53.0,18.0,58.3,
2022-06-01,2022,6,152,11:28,Alto Tâmega e Terra de Trás-os-Montes,França - Bragança,Tojo,Matos atlânticos,0.54,54.0,18.0,58.3,
2022-06-01,2022,6,152,11:28,Alto Tâmega e Terra de Trás-os-Montes,França - Bragança,Herbáceas,Herbáceas,0.9,90.0,18.0,58.3,
2022-06-06,2022,6,157,13:55,AML e Alentejo Litoral,Arrábida - Setúbal,Esteva,Matos mediterrânicos,0.7,70.0,25.5,57.2,
2022-06-06,2022,6,157,13:55,AML e Alentejo Litoral,Arrábida - Setúbal,Carrasco,Matos mediterrânicos,0.82,82.0,25.5,57.2,
2022-06-06,2022,6,157,13:55,AML e Alentejo Litoral,Arrábida - Setúbal,Tojo,Matos atlânticos,0.755,75.5,25.5,57.2,
2022-06-06,2022,6,157,15:10,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Carqueja,Matos atlânticos,1.082,108.2,20.6,60.6,
2022-06-06,2022,6,157,15:10,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Urze,Matos atlânticos,1.148,114.8,20.6,60.6,
2022-06-06,2022,6,157,15:10,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Herbáceas,Herbáceas,1.118,111.8,20.6,60.6,
2022-06-07,2022,6,158,12:00,Alto Tâmega e Terra de Trás-os-Montes,França - Bragança,Esteva,Matos mediterrânicos,0.55,55.0,28.0,17.4,
2022-06-07,2022,6,158,12:00,Alto Tâmega e Terra de Trás-os-Montes,França - Bragança,Tojo,Matos atlânticos,0.5,50.0,28.0,17.4,
2022-06-07,2022,6,158,12:00,Alto Tâmega e Terra de Trás-os-Montes,França - Bragança,Herbáceas,Herbáceas,0.39,39.0,28.0,17.4,
2022-06-08,2022,6,159,14:15,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Esteva,Matos mediterrânicos,1.0874,108.74,26.0,50.0,
2022-06-08,2022,6,159,14:15,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Giesta,Giestais,1.2714,127.14,26.0,50.0,
2022-06-13,2022,6,164,14:44,Alto Tâmega e Terra de Trás-os-Montes,França - Bragança,Esteva,Matos mediterrânicos,0.53,53.0,36.8,31.9,
2022-06-13,2022,6,164,14:44,Alto Tâmega e Terra de Trás-os-Montes,França - Bragança,Tojo,Matos atlânticos,0.47,47.0,36.8,31.9,
2022-06-13,2022,6,164,14:44,Alto Tâmega e Terra de Trás-os-Montes,França - Bragança,Herbáceas,Herbáceas,0.57,57.0,36.8,31.9,
2022-06-13,2022,6,164,13:18,AML e Alentejo Litoral,Arrábida - Setúbal,Esteva,Matos mediterrânicos,0.84,84.0,31.4,39.8,
2022-06-13,2022,6,164,13:18,AML e Alentejo Litoral,Arrábida - Setúbal,Carrasco,Matos mediterrânicos,0.77,77.0,31.4,49.0,
2022-06-13,2022,6,164,13:18,AML e Alentejo Litoral,Arrábida - Setúbal,Tojo,Matos atlânticos,0.98,98.0,31.4,40.0,
2022-06-14,2022,6,165,14:30,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Esteva,Matos mediterrânicos,0.98,98.0,37.7,23.1,
2022-06-14,2022,6,165,14:30,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Giesta,Giestais,1.029,102.9,37.7,23.1,
2022-06-14,2022,6,165,14:15,Alto Tâmega e Terra de Trás-os-Montes,Anelhe - Chaves,Herbáceas,Herbáceas,0.4456,44.56,34.2,25.0,
2022-06-14,2022,6,165,14:15,Alto Tâmega e Terra de Trás-os-Montes,Anelhe - Chaves,Carqueja,Matos atlânticos,0.9141,91.41,34.2,25.0,
2022-06-14,2022,6,165,14:15,Alto Tâmega e Terra de Trás-os-Montes,Anelhe - Chaves,Urze,Matos atlânticos,1.2798,127.98,34.2,25.0,
2022-06-14,2022,6,165,13:15,Médio Tejo e Lezíria do tejo,Chamusca,Tojo,Matos atlânticos,0.86,86.0,33.0,45.5,
2022-06-14,2022,6,165,13:15,Médio Tejo e Lezíria do tejo,Chamusca,Esteva,Matos mediterrânicos,1.19,119.0,33.0,46.0,
2022-06-14,2022,6,165,14:15,Médio Tejo e Lezíria do tejo,Santarém,P. bravo,Pinhais,1.33,133.0,35.7,38.2,
2022-06-14,2022,6,165,14:15,Médio Tejo e Lezíria do tejo,Santarém,Tojo,Matos atlânticos,1.4036,140.36,35.7,38.2,
2022-06-15,2022,6,166,14:30,Alto Minho e Cávado,Labruja - Ponte de Lima,Carqueja,Matos atlânticos,0.79,79.0,28.3,63.8,
2022-06-15,2022,6,166,14:30,Alto Minho e Cávado,Labruja - Ponte de Lima,Herbáceas,Herbáceas,0.98,98.0,28.3,63.8,
2022-06-15,2022,6,166,14:30,Alto Minho e Cávado,Labruja - Ponte de Lima,Urze,Matos atlânticos,1.02,102.0,28.3,63.8,
2022-06-15,2022,6,166,14:30,Alto Minho e Cávado,Labruja - Ponte de Lima,Tojo,Matos atlânticos,1.82,182.0,28.3,63.8,
2022-06-15,2022,6,166,15:10,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Carqueja,Matos atlânticos,1.041,104.1,39.0,33.0,
2022-06-15,2022,6,166,15:10,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Herbáceas,Herbáceas,0.795,79.5,39.0,33.0,
2022-06-15,2022,6,166,15:10,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Urze,Matos atlânticos,0.908,90.8,39.0,33.0,
2022-06-21,2022,6,172,13:30,Alto Tâmega e Terra de Trás-os-Montes,França - Bragança,Esteva,Matos mediterrânicos,0.48,48.0,22.0,47.0,
2022-06-21,2022,6,172,13:30,Alto Tâmega e Terra de Trás-os-Montes,França - Bragança,Tojo,Matos atlânticos,0.45,45.0,22.0,47.0,
2022-06-21,2022,6,172,13:30,Alto Tâmega e Terra de Trás-os-Montes,França - Bragança,Herbáceas,Herbáceas,0.29,29.0,22.0,47.0,
2022-06-21,2022,6,172,14:20,Alto Tâmega e Terra de Trás-os-Montes,Anelhe - Chaves,Herbáceas,Herbáceas,0.75,75.0,18.0,58.0,
2022-06-21,2022,6,172,14:20,Alto Tâmega e Terra de Trás-os-Montes,Anelhe - Chaves,Carqueja,Matos atlânticos,1.03,103.0,18.0,58.0,
2022-06-21,2022,6,172,14:20,Alto Tâmega e Terra de Trás-os-Montes,Anelhe - Chaves,Urze,Matos atlânticos,1.37,137.0,18.0,58.0,
2022-06-22,2022,6,173,14:30,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Esteva,Matos mediterrânicos,0.983,98.3,26.5,37.0,
2022-06-22,2022,6,173,14:30,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Giesta,Giestais,0.928,92.8,26.5,37.0,
2022-06-27,2022,6,178,14:30,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Esteva,Matos mediterrânicos,0.92,92.0,27.2,27.0,
2022-06-27,2022,6,178,14:30,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Giesta,Giestais,0.89,89.0,27.2,27.0,
2022-06-27,2022,6,178,14:45,Douro,Lamares - Vila Real,Urze,Matos atlânticos,0.87,87.0,24.3,34.2,
2022-06-27,2022,6,178,14:45,Douro,Lamares - Vila Real,Herbáceas,Herbáceas,0.48,48.0,24.3,34.2,
2022-06-27,2022,6,178,14:00,Médio Tejo e Lezíria do tejo,Santarém,Tojo,Matos atlânticos,1.03,103.0,25.0,35.0,
2022-06-27,2022,6,178,14:00,Médio Tejo e Lezíria do tejo,Santarém,P. bravo,Pinhais,1.33,133.0,25.0,35.0,
2022-06-27,2022,6,178,15:00,Médio Tejo e Lezíria do tejo,Chamusca,Esteva,Matos mediterrânicos,0.53,53.0,27.0,32.0,
2022-06-27,2022,6,178,15:00,Médio Tejo e Lezíria do tejo,Chamusca,Tojo,Matos atlânticos,0.71,71.0,27.0,32.0,
2022-06-28,2022,6,179,14:15,Alto Tâmega e Terra de Trás-os-Montes,Anelhe - Chaves,Herbáceas,Herbáceas,0.42,42.0,27.7,29.6,
2022-06-28,2022,6,179,14:15,Alto Tâmega e Terra de Trás-os-Montes,Anelhe - Chaves,Carqueja,Matos atlânticos,0.95,95.0,27.7,29.6,
2022-06-28,2022,6,179,14:15,Alto Tâmega e Terra de Trás-os-Montes,Anelhe - Chaves,Urze,Matos atlânticos,1.17,117.0,27.7,29.6,
2022-06-29,2022,6,180,14:30,Alto Minho e Cávado,Labruja - Ponte de Lima,Carqueja,Matos atlânticos,1.3,130.0,16.1,69.3,
2022-06-29,2022,6,180,14:30,Alto Minho e Cávado,Labruja - Ponte de Lima,Herbáceas,Herbáceas,1.32,132.0,16.1,69.3,
2022-06-29,2022,6,180,14:30,Alto Minho e Cávado,Labruja - Ponte de Lima,Urze,Matos atlânticos,0.81,81.0,16.1,69.3,
2022-06-29,2022,6,180,14:30,Alto Minho e Cávado,Labruja - Ponte de Lima,Tojo,Matos atlânticos,1.83,183.0,16.1,69.3,
2022-06-29,2022,6,180,14:30,Tâmega e Sousa e Ave,Felgueira - Vale de Cambra,Carqueja,Matos atlânticos,1.4,140.0,16.3,66.0,
2022-06-29,2022,6,180,14:30,Tâmega e Sousa e Ave,Felgueira - Vale de Cambra,Urze,Matos atlânticos,1.31,131.0,16.3,66.0,
2022-06-29,2022,6,180,14:30,Tâmega e Sousa e Ave,Felgueira - Vale de Cambra,Tojo,Matos atlânticos,1.93,193.0,16.3,66.0,
2022-06-29,2022,6,180,14:30,Tâmega e Sousa e Ave,Felgueira - Vale de Cambra,Herbáceas,Herbáceas,1.15,115.0,16.3,66.0,
2022-07-04,2022,7,185,14:30,Alto Tâmega e Terra de Trás-os-Montes,Anelhe - Chaves,Herbáceas,Herbáceas,0.34,34.0,31.0,40.0,
2022-07-04,2022,7,185,14:30,Alto Tâmega e Terra de Trás-os-Montes,Anelhe - Chaves,Carqueja,Matos atlânticos,0.91,91.0,31.0,40.0,
2022-07-04,2022,7,185,14:30,Alto Tâmega e Terra de Trás-os-Montes,Anelhe - Chaves,Urze,Matos atlânticos,1.12,112.0,31.0,40.0,
2022-07-04,2022,7,185,14:45,Douro,Lamares - Vila Real,Carqueja,Matos atlânticos,0.87,87.0,28.5,42.0,
2022-07-04,2022,7,185,14:45,Douro,Lamares - Vila Real,Urze,Matos atlânticos,0.92,92.0,28.5,42.0,
2022-07-04,2022,7,185,14:45,Douro,Lamares - Vila Real,Herbáceas,Herbáceas,0.61,61.0,28.5,42.0,
2022-07-05,2022,7,186,14:00,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Esteva,Matos mediterrânicos,0.885,88.5,31.7,31.0,
2022-07-05,2022,7,186,14:00,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Giesta,Giestais,0.906,90.6,31.7,31.0,
2022-07-05,2022,7,186,12:05,Alto Tâmega e Terra de Trás-os-Montes,França - Bragança,Esteva,Matos mediterrânicos,0.52,52.0,32.8,27.06,
2022-07-05,2022,7,186,12:05,Alto Tâmega e Terra de Trás-os-Montes,França - Bragança,Tojo,Matos atlânticos,0.36,36.0,32.8,27.06,
2022-07-05,2022,7,186,13:05,Alto Tâmega e Terra de Trás-os-Montes,França - Bragança,Herbáceas,Herbáceas,0.17,17.0,32.8,27.06,
2022-07-06,2022,7,187,14:00,Alto Minho e Cávado,Labruja - Ponte de Lima,Carqueja,Matos atlânticos,1.36,136.0,27.4,53.0,
2022-07-06,2022,7,187,14:00,Alto Minho e Cávado,Labruja - Ponte de Lima,Herbáceas,Herbáceas,1.43,143.0,27.4,53.0,
2022-07-06,2022,7,187,14:00,Alto Minho e Cávado,Labruja - Ponte de Lima,Urze,Matos atlânticos,0.9,90.0,27.4,53.0,
2022-07-06,2022,7,187,14:00,Alto Minho e Cávado,Labruja - Ponte de Lima,Tojo,Matos atlânticos,1.74,174.0,27.4,53.0,
2022-07-06,2022,7,187,15:00,Médio Tejo e Lezíria do tejo,Santarém,Tojo,Matos atlânticos,1.11,111.0,33.0,37.0,
2022-07-06,2022,7,187,15:00,Médio Tejo e Lezíria do tejo,Santarém,P. bravo,Pinhais,1.38,138.0,33.0,37.0,
2022-07-06,2022,7,187,14:30,Médio Tejo e Lezíria do tejo,Chamusca,Esteva,Matos mediterrânicos,0.64,64.0,36.0,35.0,
2022-07-06,2022,7,187,14:30,Médio Tejo e Lezíria do tejo,Chamusca,Tojo,Matos atlânticos,0.91,91.0,36.0,35.0,
2022-07-12,2022,7,193,14:30,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Esteva,Matos mediterrânicos,0.811,81.1,39.5,12.5,
2022-07-12,2022,7,193,14:30,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Giesta,Giestais,0.846,84.6,39.5,12.5,
2022-07-12,2022,7,193,14:40,Alto Tâmega e Terra de Trás-os-Montes,Anelhe - Chaves,Herbáceas,Herbáceas,0.47,47.0,38.2,21.1,
2022-07-12,2022,7,193,14:40,Alto Tâmega e Terra de Trás-os-Montes,Anelhe - Chaves,Carqueja,Matos atlânticos,0.88,88.0,38.2,21.1,
2022-07-12,2022,7,193,14:40,Alto Tâmega e Terra de Trás-os-Montes,Anelhe - Chaves,Urze,Matos atlânticos,1.16,116.0,38.2,21.1,
2022-07-12,2022,7,193,13:50,Alto Tâmega e Terra de Trás-os-Montes,França - Bragança,Esteva,Matos mediterrânicos,0.47,47.0,40.0,20.3,
2022-07-12,2022,7,193,13:50,Alto Tâmega e Terra de Trás-os-Montes,França - Bragança,Tojo,Matos atlânticos,0.4,40.0,40.0,20.3,
2022-07-12,2022,7,193,13:50,Alto Tâmega e Terra de Trás-os-Montes,França - Bragança,Herbáceas,Herbáceas,0.29,29.0,40.0,20.3,
2022-07-12,2022,7,193,14:45,Douro,Lamares - Vila Real,Carqueja,Matos atlânticos,0.84,84.0,38.0,20.0,
2022-07-12,2022,7,193,14:45,Douro,Lamares - Vila Real,Herbáceas,Herbáceas,0.17,17.0,38.0,20.0,
2022-07-19,2022,7,200,14:30,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Esteva,Matos mediterrânicos,0.838,83.8,33.6,29.0,
2022-07-19,2022,7,200,14:30,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Giesta,Giestais,0.848,84.8,33.6,29.0,
2022-07-19,2022,7,200,12:00,Alto Tâmega e Terra de Trás-os-Montes,França - Bragança,Esteva,Matos mediterrânicos,0.48,48.0,28.0,49.2,
2022-07-19,2022,7,200,12:00,Alto Tâmega e Terra de Trás-os-Montes,França - Bragança,Tojo,Matos atlânticos,0.4,40.0,28.0,49.2,
2022-07-19,2022,7,200,12:00,Alto Tâmega e Terra de Trás-os-Montes,França - Bragança,Herbáceas,Herbáceas,0.21,21.0,28.0,49.2,
2022-07-19,2022,7,200,14:00,AML e Alentejo Litoral,Arrábida - Setúbal,Esteva,Matos mediterrânicos,0.76,76.0,25.7,56.5,
2022-07-19,2022,7,200,14:00,AML e Alentejo Litoral,Arrábida - Setúbal,Carrasco,Matos mediterrânicos,0.71,71.0,25.7,56.5,
2022-07-19,2022,7,200,14:00,AML e Alentejo Litoral,Arrábida - Setúbal,Tojo,Matos atlânticos,0.67,67.0,25.7,56.5,
2022-07-19,2022,7,200,13:20,Médio Tejo e Lezíria do tejo,Santarém,Tojo,Matos atlânticos,1.01,101.0,31.0,40.0,
2022-07-19,2022,7,200,13:20,Médio Tejo e Lezíria do tejo,Santarém,P. bravo,Pinhais,1.32,132.0,31.0,40.0,
2022-07-19,2022,7,200,14:10,Médio Tejo e Lezíria do tejo,Chamusca,Esteva,Matos mediterrânicos,0.45,45.0,32.0,37.0,
2022-07-19,2022,7,200,14:10,Médio Tejo e Lezíria do tejo,Chamusca,Tojo,Matos atlânticos,0.5498,54.98,32.0,37.0,
2022-07-25,2022,7,206,14:30,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Esteva,Matos mediterrânicos,0.767,76.7,38.0,13.0,
2022-07-25,2022,7,206,14:30,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Giesta,Giestais,0.862,86.2,38.0,13.0,
2022-07-25,2022,7,206,13:00,AML e Alentejo Litoral,Arrábida - Setúbal,Esteva,Matos mediterrânicos,0.769,76.9,35.1,27.3,
2022-07-25,2022,7,206,13:00,AML e Alentejo Litoral,Arrábida - Setúbal,Carrasco,Matos mediterrânicos,0.742,74.2,35.1,27.3,
2022-07-25,2022,7,206,13:00,AML e Alentejo Litoral,Arrábida - Setúbal,Tojo,Matos atlânticos,0.652,65.2,35.1,27.3,
2022-07-25,2022,7,206,15:15,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Carqueja,Matos atlânticos,0.81,81.0,29.0,28.0,
2022-07-25,2022,7,206,15:15,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Herbáceas,Herbáceas,0.36,36.0,29.0,28.0,
2022-07-25,2022,7,206,15:15,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Urze,Matos atlânticos,0.716,71.6,29.0,28.0,
